,tweet_id,timestamp,tweet_text
34,1237106312149741568,2020-03-09 20:01:43,that moment that makes me panic: 🤜🤚  #panical #panicattack #panic
35,1237070339869376513,2020-03-09 17:38:47,according to the news today it appears we are all going to die and there will be no money left for our funerals. #panic
36,1237061409827061762,2020-03-09 17:03:18,in an user and the driver wo not stop coughing. having a fucking panic attack #panic
37,1237057764720967681,2020-03-09 16:48:49,"under state of emergency, so old you please tell us, the mere untermenchen of the world, what you old do in such a crisis? as we all old like to explain to the elitist fascist left, this is about leadership in a crisis, and your incessant drive to seize power for yourselves #panic"
38,1237057582625366017,2020-03-09 16:48:05,the nurses on my mums ward have no face masks left because selfish twats have been stealing them . unbelievable. #coronavirus #panic #twats
39,1237054269267705860,2020-03-09 16:34:55,there is a big difference between passive investors who have taken the time to educate themselves on markets  and history and those who have not.  being prepared with a well-informed foundation can be the difference between panic and thriving.  #stockmaker #panic
40,1237045429285449730,2020-03-09 15:59:48,sometimes you have to close it all down so to at least give the people a chance but of course money and greed over what’s right for fellow human being only species to be so aware and yet selfish and evil all about the bottom dollar #panic
41,1237037289513066497,2020-03-09 15:27:27,turns out the whan facility produced one thing that is more dangerous than the virus itself.  #panic
42,1237030570640588800,2020-03-09 15:00:45,"if we are ever to be free.then we must learn to live the truth we know. for instance, we know fear is a lie. we know fear misleads; it steals possibilities, creates chaos, and kills kindness. if we want to be who god created us to be, we must die to fear. –of #mondayvibes #fear"
43,1237000394334748674,2020-03-09 13:00:51,i have also had a really bad cold for 2 weeks feeling #afraid
44,1236994485487382529,2020-03-09 12:37:22,the biggest virus spreading across the world right now appears to be fear.  #fear
45,1236958690479149056,2020-03-09 10:15:08,"also coming this week, ca live review of fear (false evidence appearing real), the latest album by terror mc.  you can listen to it via your far music streaming service.  #terror #fear"
46,1236929059478781952,2020-03-09 08:17:23,uk gilt yields now negative. first time ever. #coronavirus #panic
47,1236847364721254401,2020-03-09 02:52:45,let me just have an existential crisis right before bed about moving in july because i have no clue where or who with and i dont make enough to live alone #panic
48,1236838632595521536,2020-03-09 02:18:04,this is probably the panic selling that happens before the flush. stocks will probably take out the recent lows tomorrow and we find some bottom eventually this week. fed will probably signal another rate-cut sooner and announce it in their upcoming march meeting. #panic
49,1236793702875529217,2020-03-08 23:19:31,"oof so i have my shift start at 7pm but i wanted to get stuff done around my apartment so i set my alarm for 4pm. alarm starts ringing and i tell siri to turn it off, i will nap for a bit more. then all of a sudden i wake up fully and it’s 6:50pm already! #panic"
50,1236780640453836800,2020-03-08 22:27:37,let's not forget that three months ago we were all going to die of measles  #fear
51,1236758693120749569,2020-03-08 21:00:24,#secreter  i have dreams where i have 2 crawl n a small space  and i can not move. n the end i either die cause I am stuck r i he a panic attack where i may/may not survive. but.I am physically feeling this fear today. on my couch. in an open room. #dreams #scared
52,1236751446973939712,2020-03-08 20:31:37,three months after graduation i still panic i have assignments due 😳😱 #coldsweat #panic
53,1236708334935441408,2020-03-08 17:40:18,"last night this guy was threatening me to try and get me to send nudes or send him money. god, people are so fucked up. #horrorstories #scared"
54,1236698325509967880,2020-03-08 17:00:32,panic buying for loo rolls. since when was ‘the shits’ added to the list of coronavirus symptoms? #panic
55,1236513070802808833,2020-03-08 04:44:24,made a big purchase today! dropped $4.50 on a corona virus mask. this is not a joke #scared
56,1236501839408820224,2020-03-08 03:59:46,i just rubbed my eye. am i going to die? #fear
57,1236498589519667200,2020-03-08 03:46:51,"🌎 worldwide,  seasonal flu kills upwards of 600,00 people a year. coronavirus not proven to be  significantly different than other strain of influenza virus 🦠 #media #panic #coronavirus"
58,1236450952359694336,2020-03-08 00:37:33,"even though i walk through the valley of the shadow of death, i will fear no evil, for it is probably at palmar fighting over toilet paper with everyone else. #toiletpaperisimportany #fear #coronavirus"
59,1236445176551419904,2020-03-08 00:14:36,if you are panicking during this #coronavirus uncertainty. you need to ask rhe question: “why am i worried?” most people are not prepared spiritually to die. this causes fear when the prospect of death comes to the forefront of daily life. john 3:16 john 14:6 #pray dont #panic
60,1236430220128915456,2020-03-07 23:15:10,"people are panic buying toilet roll because people are panic buying toilet roll. because people are panic buying toilet roll. a few years back, somebody said ""people are going to be panic buying fuel"", so people started panic buying fuel. when will we learn? #panic"
61,1236426375827017732,2020-03-07 22:59:54,why are not there also regular news conferences to update the general public on the number of contracted flu cases? that’s how ridiculous this has become. #panic
62,1236408775155822593,2020-03-07 21:49:58,"be aware that often the fear of the “thing,” is often more dangerous than the “thing.” #fear"
63,1236401665210712064,2020-03-07 21:21:42,"19 people have died from coronavirus so far this year in the usa 21 people were killed by guns yesterday in the usa, with over 2400 killed so far this year. guess which one has triggered the national emergency and people demanding action?  #coronavirus #nomoreguns #panic"
64,1236363718117724160,2020-03-07 18:50:55,i feel like i am the only one not in any sort of panic over the corona virus . if we are all concerned why do not we just all stay in the house for a month. that should stop it. #coronavirus #covidー19 #panic
67,1236334751264448515,2020-03-07 16:55:49,girlfriend is getting bangs and im scared. #relook #scared
68,1236325347391442946,2020-03-07 16:18:27,"your pandemic update:  cfc estimates this flu season at least 34 million flu illnesses, 350,00 hospitalizations and 20,00 deaths from flu.  #stateofemergency in coronavirus news: covid-19: u.s. at a glance* total cases: 164 total deaths: 11 states reporting cases: 19 #panic"
69,1236324757907410944,2020-03-07 16:16:06,"most animals natural response to fear is to protect themselves even if it means hurting another animal. we as humans are no different. but, sometimes those fears are based on past attacks that are no longer existent and we hurt others because of our own illusions. #fear"
70,1236303382916345858,2020-03-07 14:51:10,"dont be a twit, let someone else have a shit #panic #panicbuying"
71,1236299403268407297,2020-03-07 14:35:21,"cfc estimates that so far this season there have been at least 34 million flu illnesses, 350,00 hospitalizations and 20,00 deaths from flu.  corona virus deaths in the us so far this season 14.  #perspective  #fear"
72,1236254736900382721,2020-03-07 11:37:52,was in a shop queue yesterday. i sniffed and then sneezed (into my sleeve). woman in front of me looked at me with hate and fear in her eyes and swiftly left the queue and the shop.  #coronavirus #panic #itsjustacold
73,1236230162204721153,2020-03-07 10:00:13,"whilst discussing the lack of toilet rolls in salisbury’s this morning zone managed to sneak two carrots, a swede and melon into the trolley. what two year old wants a bloody swede anyway! #panic #logroll"
74,1236206125952962560,2020-03-07 08:24:42,"#coronvirusuk  have had it. no worse than a bad cold or similar. have been unfortunate to have had flu two times in my life. in my own personal experience, flu is many times worse. #panic"
75,1236181949246582784,2020-03-07 06:48:38,you know when someone accidentally sends a mass email and then you get into the never ending circle of people telling everyone to “stop replying all” by replying all? that’s how i feel about the “stop panic buying loo roll” brigade. #covid19 #logroll #panic
76,1236160286463160320,2020-03-07 05:22:33,"#coronavirususa obesity, aids, suicide, gun deaths, drunk driving, flu deaths and much more in the many circles of what kills people on a daily basis.and now you are worried? interesting times we are living in. #fear"
79,1236134918792581127,2020-03-07 03:41:45,"how do i hide my panic disorder? by making excuses. ""why do not you just drive there it's only 3 hours away?"" sounds easy for you.  me? my brain goes into overdrive, with fear and panic. stop judging as you do not know what it's like, if we could we would. #mentalhealth #panic"
80,1236129306134396928,2020-03-07 03:19:27,"during the covid-19 crisis, i am in the arcade playing a bunch of asian games and breathing real hard next to someone doing the same thing 1 foot away #fear #thiefly"
81,1236088926785490945,2020-03-07 00:39:00,"i have some spare loo rolls that i keep for guests, they will be going on bay soon. cherrchiing you fools! #panic #nonsense"
82,1236075273273176067,2020-03-06 23:44:44,"every year 60 million people die in the world including 10 million in china alone. yet for some reason we are going to shut down the entire world, cancel sporting events, close schools and prohibit traveling? and all because 3,00 sick elderly people have died? #coronavirus #panic"
83,1236069555883175938,2020-03-06 23:22:01,stop acting so lame and  get to a decision or something. #scared
84,1236068176343044096,2020-03-06 23:16:32,the media is an embarrassment to our country! #enemyofthepeople  #covidー19 #fear
85,1236053318297927686,2020-03-06 22:17:30,really hope this coronavirus is like bola where everyone thought millions were going to die of that in england. i was not panicked but when you work with children  and your mum has a lung condition. i am constantly worrying now #panic
86,1236021600023175171,2020-03-06 20:11:28,$six to 54.  can you smell the fear? #panic
87,1236018525812244481,2020-03-06 19:59:15,does the fear of a particular person put you in despair? perhaps you are putting him or her on a throne only god should be on. #newline #god #fear
88,1235975178800246785,2020-03-06 17:07:00,#fridaythoughts you can choose not to live in fear #fear
89,1235955901179105286,2020-03-06 15:50:24,a nation in fear votes republican. #fear #republicans
90,1235938142361989122,2020-03-06 14:39:50,the corona panic is spreading. we have had more than 4 delays/cancelations of events/keynotes just today. anyone up for some seminars…? #corona #keynotes #panic
91,1235931499159044096,2020-03-06 14:13:26,today’s panic moment; driving and sipping my coffee and siri calls the wrong person. or maybe the right person. but not the person i meant to call. then siri wo not hang up. she’s a bitch like that. #siri #panic #heartattack
92,1235919919109345287,2020-03-06 13:27:25,any room can be a panic room if you do not refill your lexapro. #lexapro #panic #coronavirus
93,1235915950337253376,2020-03-06 13:11:39,just went into local barbers. normally jammers on a friday. totally empty. said all the appointments had cancelled 😬 #panic
94,1235899956042641408,2020-03-06 12:08:06,"the blood of christ  is still available to all  those who feel their need of it in this time of uncertainties, panic and confusion.  #fear and #panic"
95,1235896083840188416,2020-03-06 11:52:42,word for the day  I am no longer a slave to fear  #motivation #staypositive #fear
96,1235888872673902592,2020-03-06 11:24:03,people are laughing off the coronavirus. me being someone who falls in the at risk territory I am terrified. i may be being hysterical but I am terrified #scared
97,1235857890574921729,2020-03-06 09:20:56,now is not the time to panic about covid19 😎 those in charge will tell you when to panic 🤨 #covid19 #panic
98,1235748156060639232,2020-03-06 02:04:54,my aunt who is sitting watching fox is testing me flu death stats. she is not worried about #covidー19 at all.  #scared #coronavirus
99,1235723225214173186,2020-03-06 00:25:50,"i just fell backwards on my chair and slammed my head against the metal beam on my bed, so if i die do not be surprised #scared #likeactuallyscared"
100,1235699661316534273,2020-03-05 22:52:12,getting scary now. might just hide me and olivia away until it all calms down. anyone else feel the same panic?  #anxious #coronavirus
101,1235688349584650241,2020-03-05 22:07:15,"""when you feel fear, it's either the fear of not getting what you want, or the fear of losing something you already have. either way, it's just an illusion. it's not real.""  — b. d. shiers  #fear"
102,1235656052873388033,2020-03-05 19:58:55,"pm: “stay calm, there is no need to panic”  consumers: there must be a reason to #panic 🤔  supermarkets: “supply is no problem. but we have put buying limits on essentials”  consumers: they are running out. i am buying a year’s supply of #toiletpaper, sanitiser, rice.  and vegetate 😱"
103,1235641229464997897,2020-03-05 19:00:00,how to conquer your fear of the market #fear #market
104,1235564963399417857,2020-03-05 13:56:57,you all know i struggle with depression and anxiety attacks well i had one last nights in my sleep that i could not wake up from scares me every time😢. what should i do? #anxiety #panic #depression
105,1235532279994347520,2020-03-05 11:47:05,"if a nation or person wanted to cause worldwide financial meltdown with hints of ecoterrorism, #coronavirus seems to tick all the boxes! stock markets collapse, businesses will go bust as people stay at home, airlines, tourism devastated. #panic"
106,1235529996598489091,2020-03-05 11:38:00,"if people are not afraid of dying, why threaten them with death? — laozi, #taoteching, ch. 74 #fear"
107,1235513204236791810,2020-03-05 10:31:17,you know the panic is real when you get to your desk to find your hand sanitizer has been stolen. #panic
108,1235483697564000257,2020-03-05 08:34:02,i just had the worst nightmare. having a hard time going back to sleep. #scared
109,1235406149442088962,2020-03-05 03:25:53,let's play ludo! cause social media will either kill us with religion or corona virus! #panic #backtobasics
110,1235381885674627072,2020-03-05 01:49:28,"370,00 people have been hospitalized this flu season. between 13,00 and 20,00 have died. should not we address this illness in the same way as the corona virus that has claimed 12? #coronavirus #fluseason  #panic"
111,1235325888398528513,2020-03-04 22:06:57,what’s it called to be scared of the highway exit signs falling on your car as you drive under them and does anyone else have this fear #scared
112,1235256170752991232,2020-03-04 17:29:55,"what we failed to account for in this emergency was that any actual threat was magnified by the irrationality of human behavior. - me, right now, watching people in stores hording, everything. #covidー19 #foolishness #panic"
113,1235243696460902400,2020-03-04 16:40:21,the dentist stresses me out! #scared
114,1235240485318344704,2020-03-04 16:27:36,#riggeddnc is nonsense. the primary does not need to be rigged. democratic voters are terrified that they will loose to trump again and they are reaching for what they think makes that least likely. it's irrational (a turnip should beat trump) but that's american voting. #fear
115,1235172073288486913,2020-03-04 11:55:45,it looks like 0.00382029% of the us population is infected. you should probably panic now. #covidー19 #panic #fellmongering
116,1235134477845876737,2020-03-04 09:26:21,"today's lesson : spotted and wanted to enter at 1.66 but hesitated. then it went up to 1.76 in less than an hour. domo sets in. bought at 1.66. then starts to go down minute after to 1.73. fear sets in. sold at 1.73. trading mistakes today. #domo, #fear"
117,1235068489443897344,2020-03-04 05:04:09,breaking news. woman that bought two trolleys of toilet paper had no money left for food. she has starved to death and has saved on funeral costs being embalmed in her own toilet paper. #panic
118,1235063845145563136,2020-03-04 04:45:41,there’s no way i am panic buying groceries. my kids would still look in the cupboard and tell me there’s nothing to eat in this stupid house! #panicbuying #panic #coronavirus
119,1235014753623429120,2020-03-04 01:30:37,recatching #thrive. juan losing his shit again. been steadily doing this for two weeks. couple that with brazil's meltdown and gems are right where i want them. #panic #trump2020
120,1234923973554532352,2020-03-03 19:29:53,these days may be remembered as the “great panic” where we learned that all fear does is damage. #coronavirus #panic #recut
121,1234923659073974273,2020-03-03 19:28:38,suffering from cold  and fever. not able to sleep.  🦠 #fear #coronavirus
122,1234920804820770816,2020-03-03 19:17:18,dead cat bounce off of fed rate cut #fear
123,1234915996156284928,2020-03-03 18:58:11,time to beef this shit up #anxious
124,1234911170559139841,2020-03-03 18:39:01,it’s selfish of that couple to come back from italy one of the worst hit countries by the virus. now millions of people who live in atlanta are panicking. brian kemp and his administration are achieving their purpose #coronavirus #panic
125,1234909979607474177,2020-03-03 18:34:17,"if people are not afraid of dying, why threaten them with death? — laozi, #taoteching, ch. 74  #fear"
126,1234857890709671939,2020-03-03 15:07:18,oh crap oh crap oh crap oh crap oh crap. 😰 sitting in dentists waiting room waiting for the tiny amount of numbing stuff to kick in. he did not give me half of what my old dentist gave me despite my protests  and eds info given. 😭 oh crap this is going to hurt. 😢 #scared
127,1234857745549086722,2020-03-03 15:06:43,none of this adds up! but the potential of millions maybe billions of poor multi cultural servants  and workers that have no political or world power that live in the crowded slums that they fly over in between plane/jet stops take an injection  and sign agreement outta #fear
128,1234777116237012994,2020-03-03 09:46:20,middle-class people: laughing out loud look at all the ignorant people panicking about coronavirus based on a few cases  same people: one incident of racist abuse proves that nazis have taken over the world  #panic
129,1234756385906270208,2020-03-03 08:23:57,#television influenza kills more people do we lock down in flu season #panic
130,1234747317397291008,2020-03-03 07:47:55,"to everyone buying mass toilet paper in preparation for a corona virus outbreak, serious question: where are you storing it all? i struggle with storage enough without a three year supply of ass tissue in my house #coronavirus #panic #laughing out loud"
131,1234664951060426755,2020-03-03 02:20:37,i have an irrational fear that i hit someone in my car and never realized it 😬😬  #fear #irrational
132,1237457348718923776,2020-03-10 19:16:37,feel very sad right now and have no idea why. need a pick me up.  #depression #sad #anxious
133,1237801669007511552,2020-03-11 18:04:49,what if coronavirus is a conspiracy to use more of our water resources? 😱
134,1237799906342993921,2020-03-11 17:57:49,houston livestock show and rodeo is cancelled and mayor turner is signing a emergency health declaration 😱
135,1237799242875449345,2020-03-11 17:55:11,i just might cry today 😭 it’s all becoming surreal 😱
136,1237794787639603200,2020-03-11 17:37:29,the coronavirus a pandemic! oh shit we in trouble 😱
137,1237785066362875910,2020-03-11 16:58:51,my psoriasis is getting worse 😱
138,1237782055116775424,2020-03-11 16:46:53,"this corona virus shit is getting pretty scary,think about it the average person spreads it for 2-3.5 people you could give it to someone and they die you technically killed them 😱"
139,1237779472075706369,2020-03-11 16:36:37,"are they freaking kidding me, an automated rob sales call offering me a deal on a cruise.wonder if anyone thought that might just be in poor taste right now 😱"
140,1237777311136538624,2020-03-11 16:28:02,shit is wild ! 😱
141,1237775269584396288,2020-03-11 16:19:55,i literally cannot stand #katyperry holy shit 😱
142,1237774165438062592,2020-03-11 16:15:32,😱 we all go a little bad sometimes. 😱
143,1237768005574148097,2020-03-11 15:51:03,in the meantime shut the fuck and lets ride. 😱
144,1237764523601342469,2020-03-11 15:37:13,defi de seil very disappointing 😱
145,1237763832422023168,2020-03-11 15:34:28,this year i will be 23 what 😱
146,1237761926991613953,2020-03-11 15:26:54,$85 for a pedicure? she must a drink mad puss piss. maybe she never hear me correctly 😱
147,1237761877628731392,2020-03-11 15:26:42,she mad af 😱
148,1237760939358904322,2020-03-11 15:22:59,just minding my own business  and two cases of the corona virus is downtown where i live. i am so scared mfg 😱
149,1237757678811779072,2020-03-11 15:10:01,nardu: you there! you are under arrest! stranger: wait there is a kid be- me: dude do not say it! 😱
150,1237752255388037123,2020-03-11 14:48:28,gives me the fear when people do not justify text 😱
151,1237751861328908288,2020-03-11 14:46:54,14 degrees in london and people complaining it’s too warm. what is wrong with people that’s freezing i would be in thermals  😱
152,1237751740058882048,2020-03-11 14:46:25,how in the hell did i get so far behind with the laundry 😱
153,1237748754574389251,2020-03-11 14:34:34,i had an #acari anxiety dream last night: rec would hard copies of book i have been working on for last year (more info soon) and  and my name was wrong on the cover. called publishers  and they said it was too late to change unless it sold enough to reprint ( and then they laughed) 😱
154,1237748317624381440,2020-03-11 14:32:49,one wrong click on twitter and you have entered the dayside. 😱
155,1237744587634024449,2020-03-11 14:18:00,"saki in fasteners, nah faking cancer is a no no.  so evil! 😱"
156,1237739052448841730,2020-03-11 13:56:00,divan the terrible was a serial killer with an army 😱
157,1237737259434160130,2020-03-11 13:48:53,couture on television via apple television is such a new dimension what 😱
158,1237736779534434304,2020-03-11 13:46:58,"a friend of a friend was dating someone new and then he disappeared. she chased him a few times but no response. guys, he would died suddenly. she was literally being ghosted. 😱"
159,1237729950075101184,2020-03-11 13:19:50,i have been working as a consultant for american airlines since december. i can gradually feel their panic rising 😱 #coronavirus
160,1237724564345573376,2020-03-11 12:58:26,so you all scam people on here 😱
161,1237721340934832128,2020-03-11 12:45:38,holy shit my sister is having a baby 😱
162,1237718353076039681,2020-03-11 12:33:45,voting buat begulf 50jt my broken ass can not relate 😱
163,1237707455511105538,2020-03-11 11:50:27,i am really a whole ass parent 😱
164,1237706083914756097,2020-03-11 11:45:00,what i just found out few horrifying facts about my housemate adrian! 😱
165,1237699194325995523,2020-03-11 11:17:37,but guys- who is worrying about tranka trump’s sweatshops! how will #covid19 affect her brand! 😱
166,1237698394501656579,2020-03-11 11:14:27,i thought it was a mistake when my alarm went off this morning 😱
167,1237695578886324230,2020-03-11 11:03:15,me to myself: you have become the very thing you swore to destroy. a fuck boy 😱
168,1237689115316875264,2020-03-11 10:37:34,my laptop charger is broken. 😩 i can not stay on my room all day anymore. 😱
169,1237686937345052673,2020-03-11 10:28:55,"holy shit, anti axers are not going to follow any precautions for covid 19, are they? are they going to have infection parties and stuff? 😱"
170,1237676637426257920,2020-03-11 09:47:59,"do not know how lone techs cope! 2/3 of us are reading for mocks this morning, and it’s been hectic for me! only just prepared a lesson for tomorrow 😱"
171,1237675702142590977,2020-03-11 09:44:16,#justiceforyamkela every party of my body is aching. my heart is broken 😭 you some one tell me this heartless monster is arrested and ready to serve life sentences 😱
172,1237675322012729344,2020-03-11 09:42:46,you all need to watch this spencer confidential movie on netflix! mark wahlberg is insane 😱
173,1237675205985632256,2020-03-11 09:42:18,temporal lobe damage causes from carbon monoxide poisoning! 😱
174,1237675076062859264,2020-03-11 09:41:47,guys. im exposing fiery. he is actually bi. his ex's name is bad as in bajri 😱
175,1237664216376430592,2020-03-11 08:58:38,what im home na 😱
176,1237661524895752194,2020-03-11 08:47:56,jasmine from on my block is actually 32 years old. holy shit 😱
177,1237646605655969792,2020-03-11 07:48:39,forget #covid19. the real emergency is that we are nearly out of coffee at the office 😱
178,1237645444966240256,2020-03-11 07:44:03,"hold up! so what if we trans people are actually aliens? born through a human mother forced to live in a world and society that feels absolutely uncomfortable, and that we do not belong. what if? 😱"
179,1237640387008720896,2020-03-11 07:23:57,does covid19 virus includes headache and feeling weak? i will be damned. 😱
180,1237639835851960320,2020-03-11 07:21:45,seriously? when i was just falling asleep then the alarm rings. 😱
181,1237637033700364289,2020-03-11 07:10:37,holy shit harry styles coming to nz this november 😱
182,1237628471221706757,2020-03-11 06:36:36,"now I am really afraid of covid-19 , that so called viruses is running everything, politics, sport, economic , this is just getting worse and worse. the end is near 😱"
183,1237622690883735552,2020-03-11 06:13:38,skinwalkers are such a cool and spiritual legend in terms of humans connecting with yet needing to control/harness the power of nature. also terrifying as f-- if used with murderous intent 😱 #projectbluebook
184,1237621401391153152,2020-03-11 06:08:30,that sounds terrifying! 😱
185,1237615255531864064,2020-03-11 05:44:05,you know shit is real when they postpone morchella 😱
186,1237612297448648704,2020-03-11 05:32:20,"that sunglasses, the loss of which he laments, is for the enormous majority, a mere training to act as a brush 😱"
